Date,City,Branch,Product,Sales,InventoryLevel (%),CustomerFootfall,EmployeeName,AvgServiceTime,ReturnRate,LoyaltySegment
2025-06-10,Dubai,Dubai - Branch 2,Mocha,294.34,35,141,Jacob,2.74,0.08,Loyal
2025-03-04,Chennai,Chennai - Branch 3,Espresso,375.45,98,167,Jody,6.64,0.03,Loyal
2025-04-12,Chennai,Chennai - Branch 1,Frappuccino,313.23,94,149,Jeremy,1.92,0.05,Loyal
2025-04-17,Lucknow,Lucknow - Branch 2,Frappuccino,455.29,37,87,April,5.24,0.02,New
2025-01-21,Surat,Surat - Branch 3,Mocha,464.06,48,46,Angela,5.87,0.14,New
2025-06-21,Delhi,Delhi - Branch 1,Americano,402.64,84,159,Spencer,3.48,0.04,New
2025-04-12,Surat,Surat - Branch 2,Americano,477.67,89,38,Amanda,1.96,0.12,New
2025-07-03,Hyderabad,Hyderabad - Branch 1,Americano,472.71,45,74,Diane,4.46,0.03,New
2025-01-11,Mumbai,Mumbai - Branch 1,Mocha,432.35,46,105,Ronnie,3.99,0.12,Loyal
2025-06-02,Surat,Surat - Branch 1,Cappuccino,432.66,52,93,Steve,5.02,0.05,New
2025-07-06,Hyderabad,Hyderabad - Branch 1,Cold Brew,426.71,75,188,Timothy,6.12,0.03,New
2025-06-03,Jaipur,Jaipur - Branch 2,Cold Brew,298.47,65,73,David,6.15,0.15,Loyal
2025-02-08,Delhi,Delhi - Branch 1,Frappuccino,408.89,59,60,Jacqueline,4.06,0.05,Returning
2025-04-21,Ahmedabad,Ahmedabad - Branch 2,Cappuccino,430.77,84,10,Julie,6.1,0.14,New
2025-01-22,Lucknow,Lucknow - Branch 3,Americano,183.52,35,148,Tyler,3.22,0.13,Returning
2025-04-27,Pune,Pune - Branch 1,Cappuccino,548.41,97,122,Margaret,3.76,0.14,New
2025-03-05,Mumbai,Mumbai - Branch 1,Mocha,325.39,66,93,Ashley,2.18,0.11,Returning
2025-04-18,Mumbai,Mumbai - Branch 2,Latte,256.88,34,142,Kelly,6.14,0.04,New
2025-02-07,Jaipur,Jaipur - Branch 2,Frappuccino,366.6,50,60,Blake,6.27,0.1,Returning
2025-01-17,Delhi,Delhi - Branch 1,Americano,327.84,61,82,Tony,6.62,0.12,Returning
2025-02-20,Jaipur,Jaipur - Branch 2,Frappuccino,212.23,48,172,John,3.21,0.0,Returning
2025-05-02,Bangalore,Bangalore - Branch 3,Espresso,407.36,71,172,Micheal,6.67,0.06,Returning
2025-03-22,Bangalore,Bangalore - Branch 2,Espresso,290.61,91,195,Allison,3.77,0.07,Returning
2025-02-15,Kolkata,Kolkata - Branch 3,Mocha,362.72,85,42,Jane,2.48,0.09,Returning
2025-03-05,Singapore,Singapore - Branch 2,Americano,467.08,73,77,Timothy,5.67,0.05,Returning
2025-03-08,Chennai,Chennai - Branch 3,Americano,539.66,57,20,Bradley,4.53,0.01,Returning
2025-02-05,Surat,Surat - Branch 3,Frappuccino,345.36,45,165,Sandra,4.06,0.08,Loyal
2025-02-02,Pune,Pune - Branch 2,Latte,286.21,92,72,Amanda,5.3,0.06,New
2025-06-19,New York,New York - Branch 2,Latte,334.17,96,37,Douglas,3.51,0.03,Returning
2025-02-25,Jaipur,Jaipur - Branch 1,Cappuccino,272.66,43,174,Kaylee,2.51,0.0,New
2025-07-04,Lucknow,Lucknow - Branch 2,Mocha,203.81,91,151,Justin,5.33,0.1,Loyal
2025-01-28,Hyderabad,Hyderabad - Branch 3,Frappuccino,353.61,96,149,Rebecca,4.61,0.06,Loyal
2025-01-26,Kolkata,Kolkata - Branch 1,Espresso,310.99,42,179,John,5.29,0.12,Loyal
2025-05-29,Pune,Pune - Branch 3,Cold Brew,330.38,32,19,Brett,2.81,0.13,Loyal
2025-02-19,Bangalore,Bangalore - Branch 1,Cold Brew,470.56,38,124,Alyssa,6.9,0.11,Loyal
2025-02-20,Lucknow,Lucknow - Branch 1,Cold Brew,422.96,88,16,James,4.83,0.06,New
2025-03-22,Hyderabad,Hyderabad - Branch 1,Espresso,474.1,32,14,Ryan,6.36,0.06,Returning
2025-02-25,Singapore,Singapore - Branch 2,Americano,383.75,95,68,Christopher,5.66,0.03,Returning
2025-03-28,Ahmedabad,Ahmedabad - Branch 3,Cappuccino,358.87,72,146,Laura,3.95,0.02,Returning
2025-02-23,Delhi,Delhi - Branch 1,Latte,438.45,52,115,Brandy,2.28,0.11,New
2025-01-10,Pune,Pune - Branch 1,Mocha,177.02,61,132,Elizabeth,4.09,0.05,Loyal
2025-07-03,Chennai,Chennai - Branch 3,Cappuccino,378.86,55,22,Sherry,5.29,0.11,Loyal
2025-06-19,Dubai,Dubai - Branch 1,Frappuccino,512.29,69,81,Dustin,4.08,0.01,Loyal
2025-05-25,Hyderabad,Hyderabad - Branch 1,Cold Brew,218.89,89,140,Andrew,4.62,0.07,Loyal
2025-03-03,Mumbai,Mumbai - Branch 1,Cappuccino,306.1,70,141,Jared,2.43,0.03,Returning
2025-05-11,Mumbai,Mumbai - Branch 2,Cold Brew,536.58,42,98,Kathryn,6.17,0.13,New
2025-05-30,Kolkata,Kolkata - Branch 1,Espresso,429.87,73,103,John,3.35,0.12,Returning
2025-02-10,Bangalore,Bangalore - Branch 3,Cappuccino,327.79,93,17,Mark,6.19,0.12,New
2025-03-21,Mumbai,Mumbai - Branch 3,Espresso,458.65,53,16,Shawn,1.9,0.07,New
2025-02-12,Ahmedabad,Ahmedabad - Branch 3,Frappuccino,255.56,32,123,Caitlyn,3.39,0.05,New
2025-04-25,Mumbai,Mumbai - Branch 2,Cold Brew,497.78,73,199,Jesse,2.22,0.09,Loyal
2025-05-17,Hyderabad,Hyderabad - Branch 1,Cappuccino,371.75,75,172,Alexandra,4.13,0.05,New
2025-05-25,Bangalore,Bangalore - Branch 3,Cappuccino,367.8,96,32,Curtis,3.59,0.15,New
2025-05-12,Lucknow,Lucknow - Branch 2,Americano,170.82,66,166,Deborah,5.85,0.08,Loyal
2025-02-15,Kolkata,Kolkata - Branch 3,Frappuccino,303.15,55,194,Laura,6.54,0.02,Returning
2025-03-28,New York,New York - Branch 1,Latte,169.75,83,21,Tyler,2.4,0.04,Loyal
2025-06-04,Pune,Pune - Branch 2,Americano,364.32,67,103,Taylor,3.98,0.04,New
2025-07-10,Delhi,Delhi - Branch 3,Frappuccino,310.41,45,68,Gregory,1.98,0.14,Returning
2025-03-17,Dubai,Dubai - Branch 1,Mocha,448.68,38,22,Jeffrey,6.69,0.07,Returning
2025-03-21,Surat,Surat - Branch 1,Espresso,205.64,51,46,Cheryl,2.98,0.15,Returning
2025-04-08,Mumbai,Mumbai - Branch 1,Mocha,402.66,83,127,Glen,4.81,0.04,New
2025-02-01,Hyderabad,Hyderabad - Branch 1,Americano,176.27,94,10,Ricky,2.66,0.02,New
2025-04-09,Lucknow,Lucknow - Branch 1,Mocha,246.27,37,156,Susan,6.93,0.05,Returning
2025-05-23,Surat,Surat - Branch 3,Espresso,467.37,78,37,Sheila,3.79,0.0,New
2025-02-13,Kolkata,Kolkata - Branch 1,Espresso,189.55,75,91,Denise,6.44,0.11,Loyal
2025-02-16,Surat,Surat - Branch 3,Frappuccino,450.23,78,73,Antonio,6.73,0.0,New
2025-05-25,Chennai,Chennai - Branch 2,Mocha,238.62,83,87,Samantha,1.64,0.03,Loyal
2025-06-01,New York,New York - Branch 1,Cappuccino,337.01,60,170,Peter,5.87,0.14,Loyal
2025-02-16,Pune,Pune - Branch 1,Americano,204.49,32,115,Tanya,1.79,0.06,New
2025-04-13,Ahmedabad,Ahmedabad - Branch 3,Americano,358.01,94,199,Christine,4.55,0.01,Loyal
2025-05-20,Delhi,Delhi - Branch 2,Frappuccino,186.25,68,163,Daryl,5.07,0.06,Returning
2025-05-12,Kolkata,Kolkata - Branch 2,Espresso,526.27,88,67,Elizabeth,4.36,0.05,New
2025-02-25,Dubai,Dubai - Branch 1,Cold Brew,332.91,67,15,Sarah,1.81,0.0,New
2025-05-31,Chennai,Chennai - Branch 2,Cappuccino,438.81,73,152,Henry,6.41,0.1,Loyal
2025-05-27,London,London - Branch 1,Cold Brew,450.8,75,189,Dale,6.98,0.15,New
2025-03-12,Hyderabad,Hyderabad - Branch 2,Mocha,353.75,34,189,Jason,3.14,0.01,Returning
2025-02-08,Ahmedabad,Ahmedabad - Branch 1,Cappuccino,152.96,93,49,Alexandra,5.25,0.08,Returning
2025-01-28,New York,New York - Branch 3,Latte,198.77,63,165,Geoffrey,3.13,0.13,Loyal
2025-03-07,Ahmedabad,Ahmedabad - Branch 1,Cappuccino,210.56,43,64,James,5.63,0.15,Returning
2025-04-18,Ahmedabad,Ahmedabad - Branch 1,Latte,283.36,72,136,Karen,6.27,0.12,New
2025-06-08,Kolkata,Kolkata - Branch 1,Espresso,164.78,72,82,Zachary,1.91,0.04,New
2025-03-17,Dubai,Dubai - Branch 1,Americano,524.64,74,173,Carrie,4.53,0.08,New
2025-03-25,Jaipur,Jaipur - Branch 3,Mocha,477.18,42,110,Amber,2.36,0.12,New
2025-02-26,Singapore,Singapore - Branch 3,Americano,355.78,55,16,Lori,6.08,0.06,Loyal
2025-05-08,Dubai,Dubai - Branch 1,Mocha,543.61,97,27,Donald,2.17,0.1,Returning
2025-06-15,New York,New York - Branch 3,Mocha,159.41,66,51,Mary,4.5,0.03,Returning
2025-02-01,Mumbai,Mumbai - Branch 2,Espresso,429.5,55,177,Susan,4.12,0.14,New
2025-05-07,Dubai,Dubai - Branch 1,Cold Brew,474.28,70,160,Christina,4.23,0.09,New
2025-05-29,Kolkata,Kolkata - Branch 3,Americano,467.84,35,140,Tom,6.64,0.07,New
2025-03-03,Hyderabad,Hyderabad - Branch 3,Espresso,290.25,47,139,Dustin,4.08,0.02,Loyal
2025-06-05,Jaipur,Jaipur - Branch 1,Latte,175.53,49,139,Gina,6.71,0.12,Loyal
2025-07-04,Kolkata,Kolkata - Branch 1,Espresso,437.02,52,110,Jasmine,6.97,0.12,Loyal
2025-05-24,New York,New York - Branch 3,Espresso,411.06,53,143,Victoria,2.82,0.05,Returning
2025-04-15,Kolkata,Kolkata - Branch 3,Espresso,330.03,37,149,Rachel,3.73,0.01,Returning
2025-06-10,Bangalore,Bangalore - Branch 1,Espresso,371.05,98,130,Michelle,3.86,0.02,Returning
2025-06-04,Mumbai,Mumbai - Branch 2,Mocha,314.7,35,192,Tara,3.52,0.02,New
2025-03-03,Dubai,Dubai - Branch 2,Frappuccino,424.94,67,84,Raymond,5.96,0.09,New
2025-06-30,Surat,Surat - Branch 3,Espresso,528.57,65,128,John,2.11,0.15,Returning
2025-01-09,London,London - Branch 1,Cold Brew,357.96,69,21,Elizabeth,2.31,0.06,New
2025-05-02,Singapore,Singapore - Branch 1,Latte,287.32,56,165,Tyler,4.69,0.04,New
2025-04-10,London,London - Branch 1,Espresso,236.07,48,68,Bradley,3.98,0.15,Loyal
2025-06-27,Hyderabad,Hyderabad - Branch 1,Frappuccino,500.62,36,105,Jacob,6.58,0.02,New
2025-03-28,Mumbai,Mumbai - Branch 2,Americano,512.49,73,50,Susan,4.02,0.09,Loyal
2025-04-11,Surat,Surat - Branch 3,Cappuccino,161.61,75,10,Rachel,2.5,0.08,Loyal
2025-06-23,Kolkata,Kolkata - Branch 2,Cold Brew,362.47,67,77,David,4.56,0.12,New
2025-01-10,Jaipur,Jaipur - Branch 1,Espresso,302.61,47,187,Denise,3.98,0.03,New
2025-02-04,Kolkata,Kolkata - Branch 1,Americano,314.31,30,118,Jesse,5.55,0.03,Returning
2025-02-12,New York,New York - Branch 1,Espresso,443.59,97,192,Nicholas,6.47,0.06,Loyal
2025-03-20,Pune,Pune - Branch 1,Mocha,401.85,83,69,Terri,3.65,0.01,New
2025-01-13,Chennai,Chennai - Branch 3,Latte,472.62,87,82,Darlene,5.76,0.06,New
2025-03-17,Surat,Surat - Branch 3,Americano,208.23,39,81,Kevin,4.52,0.03,New
2025-02-20,Mumbai,Mumbai - Branch 1,Cold Brew,336.22,52,136,Marissa,2.26,0.02,New
2025-06-06,Jaipur,Jaipur - Branch 2,Mocha,207.77,61,147,Nathan,5.52,0.1,Loyal
2025-03-07,New York,New York - Branch 1,Cold Brew,372.6,89,88,Jennifer,5.49,0.07,New
2025-04-28,Lucknow,Lucknow - Branch 2,Americano,214.82,60,71,Daniel,6.5,0.06,Loyal
2025-04-10,Bangalore,Bangalore - Branch 3,Espresso,219.51,98,22,Sabrina,1.71,0.14,New
2025-05-17,Dubai,Dubai - Branch 3,Cold Brew,213.48,38,37,Marcus,3.32,0.11,New
2025-06-08,Bangalore,Bangalore - Branch 2,Cold Brew,394.2,91,22,Jennifer,3.04,0.12,New
2025-06-05,Jaipur,Jaipur - Branch 2,Espresso,479.03,52,177,Angel,5.09,0.05,Returning
2025-04-10,Pune,Pune - Branch 1,Cold Brew,371.25,34,186,Timothy,4.92,0.15,Loyal
2025-03-23,Bangalore,Bangalore - Branch 1,Latte,249.45,50,48,Erika,5.99,0.14,New
2025-04-17,Kolkata,Kolkata - Branch 1,Cappuccino,547.86,51,68,Eddie,5.26,0.02,Loyal
2025-01-11,Dubai,Dubai - Branch 1,Frappuccino,412.93,70,100,Laura,5.3,0.02,Loyal
2025-03-02,Chennai,Chennai - Branch 1,Cold Brew,478.78,50,154,Thomas,1.87,0.13,Returning
2025-02-24,Surat,Surat - Branch 3,Cappuccino,338.78,57,34,Haley,2.89,0.06,New
2025-01-26,Ahmedabad,Ahmedabad - Branch 1,Frappuccino,344.63,35,118,Brent,4.09,0.13,Loyal
2025-06-12,Pune,Pune - Branch 2,Frappuccino,356.61,65,165,Valerie,3.24,0.01,New
2025-06-29,Bangalore,Bangalore - Branch 3,Latte,195.26,75,143,Angela,5.99,0.03,Loyal
2025-06-25,London,London - Branch 1,Cold Brew,164.32,76,118,Debbie,4.49,0.03,Returning
2025-02-24,Lucknow,Lucknow - Branch 2,Latte,217.92,64,135,Bryan,2.01,0.03,Returning
2025-03-29,Dubai,Dubai - Branch 2,Cold Brew,297.82,57,119,Brandon,5.89,0.09,New
2025-04-15,Bangalore,Bangalore - Branch 2,Espresso,503.45,89,110,Brandon,4.55,0.01,Loyal
2025-03-05,Pune,Pune - Branch 3,Cold Brew,252.32,93,169,Jessica,4.34,0.06,New
2025-06-27,Surat,Surat - Branch 2,Frappuccino,405.52,43,121,James,5.12,0.03,Loyal
2025-04-20,Pune,Pune - Branch 2,Espresso,170.69,71,119,Michael,3.11,0.11,Loyal
2025-05-22,New York,New York - Branch 2,Frappuccino,528.09,86,123,Oscar,6.04,0.11,New
2025-07-02,Surat,Surat - Branch 1,Latte,349.23,62,149,Elizabeth,5.98,0.02,Loyal
2025-04-23,Bangalore,Bangalore - Branch 3,Cappuccino,444.18,73,61,Christopher,2.75,0.08,Returning
2025-02-15,Surat,Surat - Branch 1,Mocha,374.07,79,114,Samuel,5.34,0.13,New
2025-03-22,Dubai,Dubai - Branch 2,Americano,528.87,30,72,Adrienne,2.23,0.09,Loyal
2025-07-04,Lucknow,Lucknow - Branch 1,Cappuccino,246.16,43,53,Christopher,1.57,0.04,New
2025-04-03,Ahmedabad,Ahmedabad - Branch 3,Frappuccino,343.93,93,164,Daniel,2.57,0.04,Returning
2025-02-21,Pune,Pune - Branch 1,Cappuccino,333.68,31,67,John,6.69,0.01,Returning
2025-05-08,Delhi,Delhi - Branch 2,Espresso,549.07,33,115,Jacob,2.02,0.03,Loyal
2025-04-16,New York,New York - Branch 1,Latte,404.26,91,173,Andrea,5.82,0.06,Loyal
2025-03-11,Delhi,Delhi - Branch 2,Espresso,377.07,91,160,Kimberly,3.75,0.01,Loyal
2025-02-01,Surat,Surat - Branch 1,Cappuccino,387.95,30,162,Emily,5.09,0.11,New
2025-04-19,Pune,Pune - Branch 3,Cappuccino,398.69,75,128,Michael,1.84,0.11,Returning
2025-05-04,Chennai,Chennai - Branch 2,Mocha,364.48,53,160,Timothy,4.42,0.0,Loyal
2025-01-17,Ahmedabad,Ahmedabad - Branch 2,Americano,503.34,34,180,Margaret,5.08,0.09,New
2025-05-06,Singapore,Singapore - Branch 3,Latte,535.49,77,190,Joseph,5.84,0.04,Loyal
2025-06-20,Bangalore,Bangalore - Branch 1,Cappuccino,177.89,84,37,Andrew,3.53,0.02,Loyal
2025-04-19,Pune,Pune - Branch 1,Americano,228.32,92,24,Angela,4.5,0.11,Returning
2025-06-07,New York,New York - Branch 1,Mocha,331.25,77,175,Madeline,5.81,0.1,New
2025-01-26,Chennai,Chennai - Branch 1,Americano,442.7,35,169,Raymond,5.02,0.05,New
2025-01-20,Mumbai,Mumbai - Branch 1,Americano,497.24,43,164,Lori,3.83,0.05,Loyal
2025-02-20,Jaipur,Jaipur - Branch 1,Americano,322.68,99,54,Jessica,2.14,0.07,Loyal
2025-03-25,Hyderabad,Hyderabad - Branch 2,Cappuccino,320.35,33,101,Jake,3.13,0.12,Returning
2025-06-07,Singapore,Singapore - Branch 2,Espresso,154.0,93,109,Dean,4.56,0.06,Returning
2025-07-05,Bangalore,Bangalore - Branch 2,Americano,549.72,37,101,Pamela,2.56,0.12,Returning
2025-06-18,Dubai,Dubai - Branch 2,Mocha,236.3,65,128,Carmen,3.35,0.05,New
2025-03-20,Ahmedabad,Ahmedabad - Branch 2,Americano,408.21,51,94,Lisa,4.38,0.04,Loyal
2025-02-19,Ahmedabad,Ahmedabad - Branch 3,Espresso,223.7,69,161,Alan,4.88,0.13,Loyal
2025-04-28,Bangalore,Bangalore - Branch 1,Cappuccino,247.02,37,55,Luis,6.19,0.15,New
2025-02-11,New York,New York - Branch 3,Mocha,468.94,37,51,John,5.94,0.09,Returning
2025-04-10,Delhi,Delhi - Branch 1,Espresso,311.77,36,66,John,6.52,0.03,New
2025-03-14,Bangalore,Bangalore - Branch 3,Cold Brew,306.66,41,38,James,6.99,0.12,Loyal
2025-06-17,Surat,Surat - Branch 3,Americano,440.63,46,130,Joe,6.35,0.01,Returning
2025-01-17,New York,New York - Branch 1,Cold Brew,268.02,88,141,John,6.07,0.05,Returning
2025-06-06,Surat,Surat - Branch 1,Americano,455.11,60,30,Barbara,5.27,0.08,New
2025-03-26,Jaipur,Jaipur - Branch 2,Mocha,486.39,70,195,Gary,4.09,0.0,New
2025-01-21,London,London - Branch 1,Frappuccino,376.54,82,158,Kim,1.74,0.06,Returning
2025-04-04,Hyderabad,Hyderabad - Branch 2,Frappuccino,355.9,47,57,Frank,1.83,0.05,Loyal
2025-03-07,Surat,Surat - Branch 2,Frappuccino,336.43,79,109,Jessica,4.59,0.04,Loyal
2025-06-21,Bangalore,Bangalore - Branch 3,Cappuccino,316.58,94,67,Walter,2.15,0.02,Loyal
2025-02-23,Pune,Pune - Branch 3,Latte,168.32,89,67,Kevin,6.0,0.05,Returning
2025-01-27,Jaipur,Jaipur - Branch 1,Americano,407.27,84,12,Michael,1.81,0.14,Loyal
2025-02-17,Dubai,Dubai - Branch 2,Espresso,453.17,97,171,Janet,5.75,0.05,Returning
2025-01-10,Lucknow,Lucknow - Branch 3,Cold Brew,460.49,79,36,Julie,6.15,0.01,Loyal
2025-03-02,Delhi,Delhi - Branch 3,Mocha,406.56,33,198,Yolanda,5.71,0.11,Returning
2025-01-24,Dubai,Dubai - Branch 3,Frappuccino,534.31,57,107,Catherine,4.83,0.04,New
2025-02-02,Surat,Surat - Branch 2,Espresso,411.7,60,16,David,5.19,0.09,Loyal
2025-02-06,Dubai,Dubai - Branch 2,Americano,369.0,67,83,Megan,2.84,0.12,Loyal
2025-03-15,Mumbai,Mumbai - Branch 2,Cappuccino,229.46,51,159,Nicole,3.19,0.1,New
2025-02-27,Bangalore,Bangalore - Branch 1,Cappuccino,545.33,96,134,Kristen,3.88,0.1,Returning
2025-02-08,Kolkata,Kolkata - Branch 2,Cappuccino,308.42,72,97,Stephanie,2.96,0.01,Loyal
2025-06-06,Bangalore,Bangalore - Branch 3,Americano,318.44,79,36,Ashley,3.29,0.09,New
2025-02-13,Delhi,Delhi - Branch 1,Frappuccino,459.16,52,176,Jason,5.12,0.03,New
2025-07-02,Jaipur,Jaipur - Branch 2,Latte,264.19,37,74,Hannah,1.6,0.13,Returning
2025-01-23,Chennai,Chennai - Branch 1,Cold Brew,385.39,35,19,Sandra,6.32,0.1,Returning
2025-02-27,Ahmedabad,Ahmedabad - Branch 2,Cappuccino,152.11,34,99,Katherine,6.52,0.07,New
2025-04-01,Surat,Surat - Branch 3,Cold Brew,220.69,52,101,Jamie,3.89,0.13,Returning
2025-05-20,Ahmedabad,Ahmedabad - Branch 1,Cappuccino,376.26,56,109,Glenn,2.55,0.14,Loyal
2025-06-12,Dubai,Dubai - Branch 3,Mocha,356.96,39,14,Amy,4.22,0.07,Returning
2025-04-02,Delhi,Delhi - Branch 1,Cappuccino,367.81,69,25,Timothy,5.33,0.14,Loyal
2025-06-03,Bangalore,Bangalore - Branch 1,Latte,277.15,54,121,Robert,2.81,0.14,New
2025-05-02,Pune,Pune - Branch 2,Americano,534.95,71,56,Tyler,1.62,0.13,Loyal
2025-01-30,Chennai,Chennai - Branch 2,Frappuccino,195.91,36,197,Jill,2.04,0.02,New
2025-05-06,Jaipur,Jaipur - Branch 2,Americano,433.38,37,105,Gene,3.98,0.04,New
2025-05-21,Surat,Surat - Branch 3,Americano,384.51,71,113,Curtis,6.01,0.0,Loyal
2025-01-10,Chennai,Chennai - Branch 2,Espresso,284.03,55,38,Nancy,3.26,0.06,Loyal
2025-03-16,Pune,Pune - Branch 2,Espresso,213.51,74,24,Julie,6.68,0.15,Returning
2025-04-10,Ahmedabad,Ahmedabad - Branch 1,Latte,465.02,41,180,Joel,6.97,0.06,Returning
2025-03-15,Hyderabad,Hyderabad - Branch 2,Latte,467.28,97,82,Michelle,4.44,0.09,Loyal
2025-02-11,London,London - Branch 3,Latte,156.18,41,123,Monique,4.6,0.02,Loyal
2025-06-02,Hyderabad,Hyderabad - Branch 2,Americano,505.52,80,51,Tyler,5.2,0.11,Loyal
2025-04-25,Delhi,Delhi - Branch 1,Americano,218.44,56,137,Claudia,3.53,0.13,Loyal
2025-06-18,Dubai,Dubai - Branch 2,Cappuccino,478.43,58,137,Gregory,2.76,0.03,New
2025-07-09,Pune,Pune - Branch 3,Espresso,325.8,62,190,Michael,6.21,0.02,New
2025-01-28,Singapore,Singapore - Branch 1,Cappuccino,342.66,35,172,Katherine,4.34,0.0,Loyal
2025-05-06,Chennai,Chennai - Branch 3,Latte,461.58,57,190,Austin,6.12,0.09,Loyal
2025-05-19,Hyderabad,Hyderabad - Branch 2,Espresso,472.88,53,39,Laura,3.93,0.09,Returning
2025-03-29,Singapore,Singapore - Branch 2,Espresso,437.95,73,188,Barbara,6.05,0.05,Loyal
2025-06-07,Jaipur,Jaipur - Branch 1,Cold Brew,178.41,55,67,Brandon,6.93,0.13,Loyal
2025-02-14,Ahmedabad,Ahmedabad - Branch 3,Americano,431.75,91,98,Terri,3.58,0.08,Loyal
2025-02-16,Singapore,Singapore - Branch 3,Cappuccino,402.27,58,23,Joshua,3.48,0.07,New
2025-01-23,Jaipur,Jaipur - Branch 1,Espresso,375.69,39,172,Michael,4.39,0.08,Loyal
2025-05-20,Delhi,Delhi - Branch 1,Cappuccino,233.95,83,126,Kristy,5.08,0.02,Loyal
2025-02-24,New York,New York - Branch 2,Cold Brew,549.28,82,118,Nicholas,4.74,0.02,New
2025-05-02,Hyderabad,Hyderabad - Branch 3,Cappuccino,308.33,36,151,Joseph,5.48,0.06,Returning
2025-05-03,New York,New York - Branch 3,Cappuccino,404.87,43,76,Leonard,2.96,0.02,Returning
2025-05-27,Kolkata,Kolkata - Branch 1,Mocha,542.19,45,14,Ryan,4.55,0.06,Loyal
2025-05-03,Dubai,Dubai - Branch 3,Espresso,246.51,81,163,Alicia,3.67,0.0,New
2025-06-24,Singapore,Singapore - Branch 3,Americano,152.77,90,152,Daniel,1.9,0.08,Loyal
2025-01-25,Hyderabad,Hyderabad - Branch 2,Latte,250.45,75,182,Lisa,2.51,0.03,Loyal
2025-01-20,Chennai,Chennai - Branch 1,Latte,460.67,69,46,Vincent,6.04,0.04,Loyal
2025-07-02,Kolkata,Kolkata - Branch 2,Cold Brew,522.46,44,161,Jeremiah,2.45,0.05,Returning
2025-02-10,Dubai,Dubai - Branch 3,Latte,499.23,69,36,Victoria,6.63,0.01,Loyal
2025-05-24,Jaipur,Jaipur - Branch 3,Mocha,380.16,45,144,Hannah,4.43,0.1,Loyal
2025-03-12,Chennai,Chennai - Branch 2,Espresso,210.7,57,31,Christopher,1.67,0.14,Returning
2025-07-08,Hyderabad,Hyderabad - Branch 1,Mocha,402.16,100,53,Brian,3.03,0.13,Loyal
2025-05-21,Jaipur,Jaipur - Branch 1,Cappuccino,185.96,37,116,Shannon,4.99,0.13,Returning
2025-06-23,Jaipur,Jaipur - Branch 2,Cold Brew,278.92,99,97,Donald,6.27,0.02,New
2025-03-15,Mumbai,Mumbai - Branch 1,Cappuccino,354.7,63,93,Elizabeth,2.56,0.03,Returning
2025-04-10,Bangalore,Bangalore - Branch 1,Frappuccino,272.43,100,121,Charles,1.53,0.03,New
2025-04-23,Pune,Pune - Branch 2,Espresso,505.7,100,28,David,5.67,0.14,Returning
2025-02-16,Bangalore,Bangalore - Branch 2,Frappuccino,167.12,56,21,Andrew,1.56,0.07,New
2025-02-06,London,London - Branch 2,Frappuccino,433.54,31,68,Megan,3.72,0.04,Loyal
2025-01-24,Bangalore,Bangalore - Branch 1,Espresso,263.93,60,22,James,6.27,0.02,Loyal
2025-03-05,Singapore,Singapore - Branch 2,Americano,416.56,50,62,William,5.57,0.13,Loyal
2025-02-17,Hyderabad,Hyderabad - Branch 3,Cappuccino,289.37,74,98,Brandon,6.44,0.09,New
2025-04-12,London,London - Branch 3,Frappuccino,248.96,55,197,John,2.66,0.11,New
2025-05-27,Hyderabad,Hyderabad - Branch 3,Espresso,258.43,81,200,Christine,4.13,0.06,Loyal
2025-04-11,Surat,Surat - Branch 1,Cappuccino,487.18,59,117,Michael,3.14,0.04,Loyal
2025-02-25,New York,New York - Branch 2,Espresso,543.78,68,57,Eric,6.22,0.14,Returning
2025-04-17,Bangalore,Bangalore - Branch 2,Cold Brew,202.81,93,90,Rebecca,2.43,0.02,New
2025-06-28,Mumbai,Mumbai - Branch 2,Cold Brew,300.52,50,88,Robert,6.13,0.07,Returning
2025-04-24,Jaipur,Jaipur - Branch 3,Cold Brew,414.85,52,115,Travis,2.33,0.05,New
2025-05-04,Bangalore,Bangalore - Branch 3,Latte,500.06,99,164,Hannah,5.69,0.04,Loyal
2025-06-12,Ahmedabad,Ahmedabad - Branch 3,Cold Brew,364.8,89,195,Aaron,3.56,0.1,New
2025-05-07,Chennai,Chennai - Branch 3,Frappuccino,380.96,74,184,Nicole,2.16,0.02,Loyal
2025-03-23,London,London - Branch 2,Cappuccino,219.19,95,159,Pamela,1.98,0.07,Returning
2025-03-31,Chennai,Chennai - Branch 2,Frappuccino,305.94,80,169,Paula,5.63,0.07,Returning
2025-03-30,Lucknow,Lucknow - Branch 3,Latte,535.45,49,184,Kayla,6.06,0.05,New
2025-04-30,Surat,Surat - Branch 2,Cold Brew,325.37,90,119,Amanda,4.54,0.02,Loyal
2025-06-02,Ahmedabad,Ahmedabad - Branch 1,Cold Brew,307.65,84,161,Aaron,5.71,0.14,New
2025-01-17,New York,New York - Branch 1,Americano,309.76,62,45,Mary,2.12,0.14,Returning
2025-05-26,London,London - Branch 2,Latte,443.98,67,131,Ian,2.22,0.06,Returning
2025-05-05,Hyderabad,Hyderabad - Branch 1,Latte,158.37,83,11,Micheal,2.53,0.14,Returning
2025-01-12,Hyderabad,Hyderabad - Branch 1,Frappuccino,386.79,98,95,James,5.84,0.1,Loyal
